NEO_flag,One_km_NEO_flag,PHA_flag,H,G,Num_obs,rms,U,Epoch,M,Peri,Node,i,e,n,a,Num_opps,Tp,Orbital_period,Perihelion_dist,Aphelion_dist,Semilatus_rectum,Synodic_period,Orbit_type
0.0,0.0,0.0,19.1,0.15,48.0,0.41,3,2459000.5,227.60503,271.88642,113.58386,7.02526,0.3228947,0.28252192,2.3002124,2,2459469.11843,3.4886059,1.557486,3.0429388,1.030195,1.4018314,Object with perihelion distance < 1.665 AU
1.0,0.0,0.0,20.4,0.15,52.0,0.33,2,2459000.5,57.46926,108.84081,257.81909,18.62679,0.3771094,0.44169377,1.7076094,2,2458870.38888,2.2314276,1.0636538,2.351565,0.7323839,1.8120656,Amor
0.0,0.0,0.0,19.5,0.15,27.0,0.18,1,2459000.5,188.05456,251.08246,148.37856,23.37885,0.1192815,0.38498019,1.8714453,3,2459447.13462,2.5601517,1.6482165,2.0946741,0.9224091,1.6409633,Hungaria
0.0,0.0,0.0,17.9,0.15,84.0,0.29,0,2459200.5,213.11648,253.8798,51.59314,3.2422,0.1784729,0.27140838,2.3625837,8,2459741.69023,3.6314562,1.9409265,2.7842409,1.1436647,1.3800177,MBA
0.0,0.0,0.0,18.2,0.15,118.0,0.55,0,2459200.5,172.8151,129.2206,349.50666,7.41034,0.3075713,0.26142944,2.4223286,5,2458539.46073,3.7700715,1.6772898,3.1673674,1.096588,1.3610015,MBA
1.0,0.0,0.0,21.5,0.15,77.0,0.48,4,2459000.5,109.26061,334.58482,12.52938,19.93844,0.254265,0.57294664,1.4356875,1,2458809.80054,1.7202433,1.0706424,1.8007326,0.6714347,2.3884197,Amor
0.0,0.0,0.0,19.0,0.15,19.0,0.11,0,2459000.5,42.48695,251.99824,135.72608,23.6884,0.10453,0.37471052,1.9054847,3,2458887.11393,2.6303176,1.7063044,2.104665,0.9423322,1.6133774,Hungaria
0.0,0.0,0.0,16.7,0.15,234.0,0.38,0,2459200.5,112.70806,41.92647,215.88349,6.46569,0.0951305,0.26895977,2.3769014,13,2458781.44815,3.6645171,2.1507856,2.6030172,1.1776954,1.3753025,MBA
0.0,0.0,0.0,18.5,0.15,139.0,0.56,1,2459000.5,208.28617,204.64064,203.39643,15.80158,0.5283596,0.1618894,3.3341907,2,2459937.64493,6.0881543,1.572539,5.0958424,1.2017026,1.1965349,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,14.2,0.15,38.0,0.19,0,2459200.5,272.71873,224.47727,236.44932,30.86015,0.0736852,0.08296198,5.2065494,5,2460252.5645,11.8802339,4.8229038,5.590195,2.5891402,1.0919098,Jupiter Trojan
1.0,0.0,0.0,23.5,0.15,46.0,0.34,5,2459000.5,17.29509,104.31269,214.25339,5.57433,0.5328919,0.36523215,1.9383106,1,2458953.1463,2.6985785,0.9054006,2.9712206,0.6939406,1.5887276,Apollo
0.0,0.0,0.0,17.0,0.15,144.0,0.45,1,2459200.5,111.53642,281.96141,64.03678,8.25532,0.2951761,0.27510723,2.3413592,8,2458795.07106,3.5826309,1.6502459,3.0324725,1.0686795,1.3872021,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,14.95,0.15,469.0,0.58,0,2459200.5,246.26388,168.26553,237.51168,9.96664,0.2071127,0.17660371,3.1463196,13,2459844.5189,5.5809002,2.4946769,3.7979623,1.5056781,1.2182977,MBA
0.0,0.0,0.0,19.5,0.15,26.0,0.23,5,2459000.5,101.97407,328.12235,27.01369,21.42268,0.0929603,0.36536995,1.9378233,1,2458721.40183,2.6975609,1.7576827,2.1179639,0.9605387,1.5890805,Hungaria
0.0,0.0,0.0,16.7,0.15,253.0,0.44,0,2459200.5,180.89685,265.10117,320.22912,23.69103,0.1917213,0.28473513,2.2882775,8,2459829.51676,3.4614896,1.849566,2.726989,1.1020836,1.4062581,Phocaea
0.0,0.0,0.0,17.64,0.15,69.0,0.71,0,2459200.5,182.50701,202.08607,229.69228,1.33178,0.0833179,0.197138,2.9238549,8,2460100.84894,4.9995823,2.6802454,3.1674644,1.4517789,1.2500261,MBA
0.0,0.0,0.0,18.0,0.15,77.0,0.37,1,2459200.5,356.32194,242.64397,251.10304,18.02061,0.1082379,0.37541816,1.9030894,5,2459210.29724,2.6253595,1.697103,2.1090758,0.9403969,1.6152485,Hungaria
0.0,0.0,0.0,13.9,0.15,87.0,0.26,0,2459200.5,340.2919,137.06219,232.37538,12.0747,0.012458,0.08184885,5.2536482,9,2459441.28667,12.041802,5.1881983,5.3190981,2.6264164,1.0905649,Jupiter Trojan
1.0,0.0,0.0,24.0,0.15,19.0,0.74,9,2459000.5,304.48902,329.84326,32.82625,26.74147,0.2059805,0.5773956,1.4283032,1,2459096.64029,1.7069886,1.1341006,1.7225058,0.6838516,2.41445,Amor
1.0,0.0,0.0,24.8,0.15,33.0,0.26,5,2459000.5,212.15866,236.27015,41.51794,2.23331,0.5623862,0.32037636,2.1152534,1,2459461.96154,3.0764057,0.9256641,3.3048427,0.7231224,1.4816015,Apollo
0.0,0.0,0.0,18.3,0.15,65.0,0.19,0,2459200.5,29.16975,81.53524,264.79552,17.69722,0.0925093,0.36517958,1.9384967,5,2459120.62216,2.6989672,1.7591677,2.1178257,0.9609536,1.5885929,Hungaria
0.0,0.0,0.0,15.61,0.15,1104.0,0.51,0,2459200.5,42.6236,122.40701,237.23606,9.06288,0.3200774,0.28670107,2.2778048,17,2459051.83083,3.4377537,1.548731,3.0068786,1.0222224,1.4102137,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,15.15,0.15,717.0,0.61,0,2459200.5,36.5244,192.65715,73.64905,14.28562,0.0413706,0.24686949,2.5166594,18,2459052.54971,3.9924241,2.4125437,2.6207751,1.256176,1.3341772,MBA
1.0,0.0,0.0,22.3,0.15,81.0,0.48,4,2459000.5,138.31134,31.85493,174.67547,15.36325,0.5512903,0.27515007,2.3411162,1,2458497.82386,3.5820732,1.0504815,3.6317509,0.8148009,1.3872857,Amor
0.0,0.0,0.0,16.9,0.15,34.0,0.28,0,2459000.5,226.78817,286.75995,152.30308,16.94544,0.0662105,0.17805747,3.1291707,5,2459748.63981,5.5353347,2.9219867,3.3363547,1.5577265,1.2204909,MBA
0.0,0.0,0.0,17.7,0.15,37.0,0.26,0,2459000.5,118.53599,99.28544,217.68608,13.50702,0.1857168,0.2576874,2.445723,4,2458540.50083,3.8248191,1.9915112,2.8999348,1.1806841,1.354005,Phocaea
0.0,0.0,0.0,15.64,0.15,630.0,0.62,0,2459200.5,260.28539,264.6538,103.70044,15.7047,0.1312481,0.24072219,2.5593242,15,2459614.73122,4.0943782,2.2234178,2.8952306,1.2576186,1.3231667,MBA
1.0,0.0,0.0,21.98,0.15,76.0,0.76,0,2459200.5,256.54297,162.08132,58.39724,4.53625,0.2838534,0.79764105,1.1515012,4,2459330.20375,1.2356532,0.8246437,1.4783587,0.5293608,5.2435243,Apollo
1.0,0.0,0.0,25.8,0.15,11.0,0.49,7,2459000.5,247.45255,358.268,131.51749,4.89158,0.521667,0.32355413,2.1013807,1,2459348.34739,3.0461908,1.0051597,3.1976017,0.7647592,1.488713,Amor
0.0,0.0,0.0,18.5,0.15,53.0,0.28,1,2459000.5,22.76855,185.41608,295.51408,16.44869,0.0724266,0.36763969,1.9298392,5,2458938.56829,2.6809066,1.7900675,2.0696109,0.959858,1.594917,Hungaria
0.0,0.0,0.0,8.2,0.15,27.0,0.07,2,2459000.5,2.13475,49.91249,198.04442,13.01233,0.0998507,0.00394771,39.6496638,4,2458459.74209,249.6659198,35.6906171,43.6087105,19.6271751,1.0040215,Distant Object
1.0,0.0,1.0,20.4,0.15,46.0,0.48,5,2459000.5,184.56639,186.76479,355.51435,15.34617,0.4636749,0.36421589,1.9419146,1,2459482.1749,2.7061084,1.0414975,2.8423317,0.7622069,1.5861292,Amor
0.0,0.0,0.0,20.0,0.15,39.0,0.2,2,2459000.5,347.41071,251.7759,43.79124,8.11861,0.2606069,0.36538319,1.9377764,2,2459034.95504,2.697463,1.4327785,2.4427743,0.9030852,1.5891145,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,16.9,0.15,55.0,0.29,0,2459000.5,329.75533,280.02545,44.89879,10.3774,0.0831523,0.18810235,3.016754,6,2459161.28841,5.2397413,2.765904,3.267604,1.4979476,1.2358634,MBA
0.0,0.0,0.0,18.5,0.15,61.0,0.38,1,2459000.5,278.21739,307.37163,21.72047,20.27801,0.0838799,0.3659327,1.935836,6,2459223.99085,2.6934123,1.7734583,2.0982137,0.9611079,1.5905236,Hungaria
1.0,0.0,0.0,22.7,0.15,32.0,0.47,5,2459000.5,293.65581,20.26996,189.31147,3.25241,0.5228959,0.25009075,2.4950023,1,2459265.78052,3.9409999,1.1903758,3.7996288,0.9064092,1.3400204,Amor
0.0,0.0,0.0,16.75,0.15,223.0,0.65,0,2459200.5,299.53243,133.94608,173.89356,13.35849,0.2749608,0.23046924,2.6346771,10,2459462.86725,4.2765258,1.9102442,3.35911,1.2177432,1.3052013,MBA
0.0,0.0,0.0,18.6,0.15,32.0,0.44,3,2459000.5,187.59271,232.7382,346.50604,23.23582,0.2349612,0.27841694,2.3227668,2,2459619.74147,3.540042,1.7770067,2.8685269,1.0972672,1.3936943,Phocaea
0.0,0.0,0.0,16.3,0.15,211.0,0.2,0,2459200.5,39.49217,53.90392,292.24165,17.40074,0.1292555,0.18568919,3.0428343,7,2458987.82101,5.3078355,2.6495312,3.4361374,1.4959989,1.2321351,MBA
1.0,0.0,0.0,22.8,0.15,81.0,0.49,0,2459000.5,341.21376,211.63407,232.39024,3.07608,0.6287166,0.21092176,2.7950428,2,2459089.56736,4.6728592,1.037753,4.5523326,0.8451028,1.2722674,Amor
1.0,0.0,0.0,23.1,0.15,31.0,0.88,8,2459000.5,133.76999,258.08455,223.55539,12.68866,0.5148383,0.53495996,1.5028716,1,2458750.44389,1.8423953,0.7291357,2.2766075,0.5522614,2.1870911,Apollo
0.0,0.0,0.0,6.6,0.15,10.0,0.15,6,2459000.5,240.43801,22.05767,203.90355,20.5275,0.2904796,0.0026271,52.0177969,3,2504511.51595,375.169852,36.9076881,67.1279057,23.8143093,1.0026726,Distant Object
0.0,0.0,0.0,15.6,0.15,340.0,0.53,0,2459200.5,321.91846,162.90821,222.00048,12.73334,0.1185132,0.18249872,3.0781952,15,2459409.16746,5.4006276,2.7133884,3.443002,1.5174804,1.2272403,MBA
0.0,0.0,0.0,15.6,0.15,44.0,0.2,0,2459200.5,318.61079,19.1424,197.52876,8.77317,0.1958426,0.12434719,3.9753808,5,2459533.35223,7.9262562,3.1968319,4.7539297,1.9114539,1.1443781,Hilda
0.0,0.0,0.0,18.6,0.15,29.0,0.21,3,2459200.5,70.99124,101.21624,163.05402,20.80922,0.2154695,0.25727521,2.4483345,2,2458924.56497,3.8309469,1.9207931,2.9758759,1.1673327,1.3532387,Phocaea
0.0,0.0,0.0,15.4,0.15,113.0,0.25,0,2459200.5,352.73626,128.47137,194.26988,9.17817,0.1853267,0.12355435,3.9923692,7,2459259.28986,7.9771185,3.2524766,4.7322618,1.9276237,1.1433256,Hilda
0.0,0.0,0.0,14.69,0.15,1343.0,0.49,0,2459200.5,264.28867,101.02114,70.91205,12.88226,0.1566552,0.26726974,2.3869108,21,2459558.60767,3.687689,2.0129888,2.7608328,1.164167,1.3720669,Phocaea
0.0,0.0,0.0,12.73,0.15,1548.0,0.49,0,2459200.5,20.29256,240.62492,68.39972,3.8594,0.1827342,0.12363648,3.9906009,22,2459036.36905,7.9718193,3.2613816,4.7198202,1.9286738,1.1434346,Hilda
0.0,0.0,0.0,15.9,0.15,586.0,0.45,0,2459200.5,147.057,95.61337,45.76544,22.2623,0.3106147,0.26860893,2.3789707,9,2458653.02373,3.6693035,1.6400274,3.117914,1.074722,1.3746296,Object with perihelion distance < 1.665 AU
1.0,0.0,0.0,23.91,0.15,48.0,0.75,0,2459200.5,284.83536,45.6078,154.38623,2.79427,0.239576,0.65840903,1.3085958,3,2459314.66102,1.4969534,0.9950877,1.6221039,0.6167434,3.0122611,Apollo
0.0,0.0,0.0,16.68,0.15,444.0,0.53,0,2459200.5,22.30494,351.45518,310.57186,17.28913,0.0785579,0.37037276,1.9203336,12,2459140.27704,2.6611234,1.7694762,2.071191,0.9542413,1.6020022,Hungaria
1.0,0.0,0.0,26.6,0.15,27.0,0.48,6,2459000.5,101.00775,221.41736,271.76365,7.16436,0.4744188,0.42052083,1.7644568,1,2458760.3032,2.3437784,0.9273653,2.6015483,0.6836624,1.7441703,Apollo
1.0,0.0,0.0,24.5,0.15,15.0,0.07,7,2459000.5,314.55269,78.38804,262.34653,1.70131,0.401635,0.54235186,1.4891849,1,2459084.29673,1.8172846,0.8910761,2.0872937,0.6244817,2.223564,Apollo
0.0,0.0,0.0,18.4,0.15,24.0,0.32,2,2459000.5,133.05267,32.1606,83.87299,23.52415,0.0912512,0.36608574,1.9352965,2,2458637.05322,2.6922865,1.7586984,2.1118946,0.9595909,1.5909165,Hungaria
0.0,0.0,0.0,18.4,0.15,68.0,0.28,0,2459200.5,283.5648,125.51329,145.72694,27.14882,0.0410958,0.35878235,1.9614715,5,2459413.54061,2.7470907,1.8808633,2.0420797,0.9790794,1.5723801,Hungaria
0.0,0.0,0.0,18.9,0.15,109.0,0.28,0,2459200.5,342.40521,199.76929,217.56784,22.13041,0.1311715,0.37425554,1.9070287,4,2459247.51278,2.6335153,1.6568809,2.1571765,0.9371082,1.6121767,Hungaria
0.0,0.0,0.0,17.6,0.15,49.0,0.27,0,2459000.5,282.06055,263.56693,310.11473,20.41068,0.1441832,0.29383712,2.2407751,4,2459265.74714,3.3542653,1.917693,2.5638572,1.097096,1.424761,Phocaea
1.0,0.0,0.0,26.2,0.15,17.0,0.3,7,2459000.5,94.1546,23.96533,3.80955,7.92031,0.4077843,0.42167329,1.7612405,1,2458777.21192,2.3373729,1.0430343,2.4794467,0.7341836,1.7477346,Amor
0.0,0.0,0.0,15.8,0.15,632.0,0.39,0,2459200.5,86.374,72.37789,343.46731,23.53715,0.1917516,0.28392597,2.2926229,10,2458896.28682,3.4713543,1.8530088,2.732237,1.1041631,1.4046364,Phocaea
0.0,0.0,0.0,18.6,0.15,41.0,0.47,4,2459000.5,324.17246,155.325,101.68431,24.85868,0.3138817,0.28654917,2.2786097,1,2459125.53107,3.439576,1.5633958,2.9938236,1.0270586,1.4099073,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,15.1,0.15,39.0,0.32,0,2459200.5,354.21466,167.96864,210.70938,6.51145,0.1114169,0.08463317,5.1377818,5,2459268.85789,11.6456433,4.5653461,5.7102175,2.5370014,1.0939351,Jupiter Trojan
0.0,0.0,0.0,17.2,0.15,141.0,0.23,0,2459200.5,36.09787,316.57989,75.17245,25.312,0.3231598,0.25670328,2.4519697,5,2459059.87896,3.8394821,1.6595917,3.2443477,1.0979525,1.3521769,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,13.4,0.15,190.0,0.31,0,2459200.5,306.86527,297.60108,124.91243,6.34002,0.0412442,0.07975906,5.3450202,15,2459866.69103,12.3573124,5.1245691,5.5654713,2.6679639,1.088049,Jupiter Trojan
0.0,0.0,0.0,18.3,0.15,104.0,0.47,1,2459200.5,34.51052,186.87939,229.58931,21.03386,0.0608675,0.38642925,1.8667639,5,2459111.19381,2.5505515,1.7531386,1.9803892,0.9299239,1.6449318,Hungaria
0.0,0.0,0.0,17.49,0.15,281.0,0.52,0,2459200.5,258.66802,45.53491,2.2021,20.51866,0.1050991,0.37162786,1.9160075,8,2459473.17061,2.6521361,1.7146368,2.1173782,0.9474218,1.605277,Hungaria
1.0,1.0,0.0,16.66,0.15,546.0,0.55,0,2459000.5,239.61265,167.10939,168.50003,15.95248,0.707517,0.34429844,2.0161028,13,2459350.15992,2.862655,0.5896758,3.4425298,0.5034407,1.5368681,Apollo
0.0,0.0,0.0,18.2,0.15,51.0,0.36,1,2459000.5,115.52129,192.07563,220.56609,19.76485,0.0750934,0.38055173,1.8859358,5,2458696.93733,2.5899439,1.7443145,2.0275571,0.9376505,1.628953,Hungaria
0.0,0.0,0.0,17.1,0.15,161.0,0.29,0,2459200.5,28.01161,348.65714,122.21086,5.03762,0.1692234,0.240382,2.5617382,10,2459083.97043,4.1001724,2.1282322,2.9952442,1.2441894,1.3225627,MBA
1.0,0.0,0.0,23.3,0.15,79.0,0.31,7,2459000.5,52.84887,104.3407,102.15593,22.88979,0.6196522,0.57173786,1.4377104,1,2458908.0645,1.7238804,0.54683,2.3285908,0.4428372,2.3814438,Apollo
0.0,0.0,0.0,17.71,0.15,153.0,0.62,0,2459200.5,243.95334,92.30112,40.37758,21.94188,0.0729937,0.37853622,1.8926243,7,2459507.06688,2.603734,1.7544746,2.030774,0.9412701,1.6235448,Hungaria
0.0,0.0,0.0,16.66,0.15,303.0,0.52,0,2459200.5,16.75512,344.98657,6.17151,12.39065,0.2058678,0.23346285,2.6121064,9,2459128.73216,4.2216896,2.0743578,3.149855,1.2507006,1.3103961,MBA
1.0,0.0,0.0,21.5,0.15,20.0,0.22,6,2459200.5,24.60278,356.59089,339.12111,15.83299,0.5292385,0.25204676,2.4820773,1,2459102.88801,3.9104159,1.1684664,3.7956882,0.8934319,1.3435935,Amor
0.0,0.0,0.0,13.47,0.15,219.0,0.49,0,2459200.5,263.55256,185.06229,143.09689,7.77592,0.0480768,0.08446672,5.1445292,14,2460342.3398,11.668592,4.8971967,5.3918617,2.5663191,1.0937331,Jupiter Trojan
0.0,0.0,0.0,16.7,0.15,501.0,0.37,0,2459200.5,244.99769,19.7989,139.86219,24.14442,0.0463499,0.35823658,1.9634632,12,2459521.52343,2.7512759,1.8724569,2.0544695,0.9796225,1.5710122,Hungaria
1.0,1.0,0.0,17.7,0.15,413.0,0.48,0,2459200.5,229.98306,71.68625,295.17833,5.26736,0.5474994,0.22727426,2.6593115,5,2459772.57083,4.3366445,1.20334,4.115283,0.931084,1.2997023,Amor
0.0,0.0,0.0,18.2,0.15,56.0,0.24,0,2459000.5,16.39658,215.26286,57.87176,7.37172,0.0153436,0.29805141,2.2196028,4,2458945.48741,3.3068378,2.1855461,2.2536595,1.1095401,1.4334938,MBA
0.0,0.0,0.0,19.2,0.15,57.0,0.38,2,2459200.5,350.32814,315.28602,160.86095,8.41669,0.3407659,0.27969881,2.3156645,3,2459235.07955,3.5238179,1.526565,3.104764,1.0233831,1.3962251,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,16.61,0.15,569.0,0.51,0,2459200.5,194.52002,355.24883,160.65731,5.99214,0.1835729,0.2807667,2.309789,13,2459789.88606,3.510415,1.8857743,2.7338037,1.1159757,1.3983405,MBA
0.0,0.0,0.0,15.5,0.15,54.0,0.29,0,2459200.5,303.98679,305.00138,141.06937,11.25085,0.1194948,0.12524514,3.9563569,6,2459647.72875,7.8694285,3.4835928,4.429121,1.949932,1.1455725,Hilda
1.0,0.0,0.0,25.6,0.15,35.0,0.67,8,2459000.5,138.04654,47.49571,263.23717,6.06693,0.313301,1.21797055,0.8683834,1,2458887.15855,0.8092212,0.596318,1.1404488,0.3915725,4.2416734,Aten
0.0,0.0,0.0,17.59,0.15,347.0,0.48,0,2459200.5,17.15806,292.02485,65.37193,4.84248,0.2424835,0.28861785,2.2677087,11,2459141.05093,3.4149229,1.7178268,2.8175906,1.0671857,1.4140919,MBA
0.0,0.0,0.0,18.8,0.15,53.0,0.32,1,2459000.5,192.58744,295.36804,354.15408,19.16937,0.076293,0.36989605,1.9219832,5,2459453.09359,2.6645531,1.7753493,2.0686171,0.955398,1.6007618,Hungaria
0.0,0.0,0.0,18.7,0.15,35.0,0.23,2,2459000.5,140.21643,21.54906,45.29875,13.15086,0.1982222,0.25642714,2.4537297,2,2458453.69184,3.8436168,1.967346,2.9401134,1.1786588,1.3516648,Phocaea
0.0,0.0,0.0,17.62,0.15,184.0,0.52,0,2459200.5,305.16635,259.01073,164.64412,22.78882,0.1232383,0.36150426,1.9516133,10,2459352.18192,2.7264068,1.7110998,2.1921268,0.9609864,1.5792378,Hungaria
0.0,0.0,0.0,17.9,0.15,60.0,0.51,0,2459200.5,351.23594,73.89527,11.65128,23.71181,0.2017976,0.28762043,2.2729483,6,2459230.97093,3.4267651,1.8142728,2.7316238,1.0901943,1.4120712,Phocaea
1.0,0.0,0.0,20.1,0.15,102.0,0.59,0,2459000.5,119.86603,93.25826,187.63317,25.50938,0.3986161,0.42928402,1.7403619,4,2458721.27685,2.2959337,1.0466256,2.4340982,0.7319137,1.7716444,Amor
0.0,0.0,0.0,17.6,0.15,38.0,0.18,0,2459200.5,45.92861,309.51986,337.06169,30.88055,0.27501,0.23856384,2.5747376,4,2459007.97871,4.1314211,1.866659,3.2828162,1.1900045,1.3193438,MBA
0.0,0.0,0.0,17.2,0.15,89.0,0.25,0,2459000.5,240.23135,330.31079,11.00575,13.00859,0.2013503,0.23594165,2.593779,7,2459508.11989,4.1773364,2.0715208,3.1160372,1.2443111,1.314729,MBA
0.0,0.0,0.0,18.3,0.15,29.0,0.51,3,2459200.5,12.06253,79.70052,50.32142,23.80395,0.1294886,0.378518,1.8926851,3,2459168.63222,2.6038595,1.647604,2.1377662,0.9304749,1.623496,Hungaria
0.0,0.0,0.0,6.7,0.15,71.0,0.15,1,2459000.5,27.40554,296.84697,122.23455,27.6465,0.4402129,0.00196759,63.0734842,8,2445071.38183,500.922147,35.3077228,90.8392456,25.4253189,1.0020003,Distant Object
0.0,0.0,0.0,17.8,0.15,216.0,0.45,0,2459200.5,2.41508,269.09036,184.11207,22.14926,0.1064879,0.40047205,1.8228653,9,2459194.46942,2.4611148,1.6287522,2.0169784,0.9010973,1.6844089,Hungaria
0.0,0.0,0.0,17.1,0.15,56.0,0.27,2,2459200.5,50.44361,20.18669,309.93098,9.49963,0.215475,0.17529706,3.1619352,2,2458912.73917,5.6224998,2.4806172,3.8432532,1.5075641,1.2163332,MBA
1.0,0.0,0.0,24.0,0.15,36.0,0.52,6,2459000.5,313.88301,148.26355,264.45566,12.13638,0.3873505,0.45592225,1.6718945,1,2459101.65101,2.161789,1.0242853,2.3195037,0.7105214,1.8607415,Amor
0.0,0.0,0.0,19.3,0.15,25.0,0.22,2,2459200.5,24.22846,69.28849,309.92901,18.70142,0.1139819,0.37171635,1.9157034,1,2459135.32002,2.6515047,1.6973479,2.1340589,0.9454074,1.6055084,Hungaria
0.0,0.0,0.0,17.7,0.15,69.0,0.42,0,2459200.5,342.47096,256.02594,157.79807,22.02479,0.2297693,0.27388829,2.3483009,7,2459264.50071,3.5985755,1.8087334,2.8878684,1.1121624,1.3848262,Phocaea
1.0,0.0,0.0,22.7,0.15,83.0,0.27,0,2459000.5,122.15975,205.87506,123.16619,1.8058,0.4173496,0.47060079,1.6369457,2,2458740.91741,2.0943604,0.9537671,2.3201243,0.6759107,1.9137758,Apollo
1.0,1.0,0.0,16.92,0.15,2865.0,0.36,0,2459200.5,147.48126,76.43675,104.9219,16.56995,0.2927173,0.56021233,1.4573626,12,2458937.24041,1.7593467,1.0307674,1.8839578,0.6662454,2.3169215,Amor
0.0,0.0,0.0,17.55,0.15,198.0,0.51,0,2459200.5,197.37537,341.44045,96.82059,27.40251,0.2541933,0.29669661,2.2263545,6,2459748.61761,3.3219376,1.6604301,2.7922789,1.0412502,1.4306748,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,18.0,0.15,57.0,0.32,0,2459200.5,34.11558,99.06264,273.46072,16.9814,0.0589381,0.34943351,1.9963025,6,2459102.86889,2.8205872,1.8786442,2.1139608,0.994684,1.5492733,Hungaria
0.0,0.0,0.0,17.3,0.15,227.0,0.35,0,2459200.5,32.08668,191.71322,344.86093,4.41743,0.0886962,0.296105,2.229319,9,2459092.13749,3.3285748,2.0315869,2.4270511,1.1058905,1.4294472,MBA
1.0,0.0,0.0,20.5,0.15,26.0,0.38,8,2459000.5,248.62304,44.53691,325.35976,6.2214,0.7759844,0.3631611,1.9456729,1,2459307.18747,2.7139681,0.4358611,3.4554847,0.3870412,1.5834414,Apollo
0.0,0.0,0.0,16.7,0.15,53.0,0.32,0,2459200.5,240.23557,33.11729,248.04507,12.55019,0.2203065,0.21735847,2.7395864,9,2459751.49978,4.5344801,2.1360377,3.3431351,1.3033104,1.282927,MBA
0.0,0.0,0.0,18.2,0.15,49.0,0.26,0,2459200.5,292.19645,31.38335,118.14852,3.28933,0.1309931,0.26184242,2.4197809,6,2459459.44794,3.7641253,2.1028063,2.7367555,1.1891297,1.3617781,MBA
0.0,0.0,0.0,19.5,0.15,18.0,0.13,3,2459200.5,6.24764,131.39517,193.90526,20.65911,0.0539304,0.36790011,1.9289284,2,2459183.51811,2.6790089,1.8249005,2.0329563,0.9616591,1.5955894,Hungaria
1.0,0.0,0.0,20.9,0.15,23.0,0.16,5,2459200.5,285.79902,186.51365,253.24115,33.81578,0.2776419,0.43850592,1.7158754,1,2459369.71319,2.2476497,1.2394765,2.1922743,0.7918036,1.801507,Amor
0.0,0.0,0.0,17.28,0.15,190.0,0.65,0,2459200.5,356.7876,183.43129,81.55612,5.08025,0.1824872,0.26076084,2.4264674,12,2459212.81934,3.779738,1.9836682,2.8692666,1.1728311,1.3597461,MBA
0.0,0.0,0.0,17.22,0.15,274.0,0.49,0,2459200.5,195.28041,64.19343,127.53201,25.49464,0.0763929,0.37003005,1.9215192,10,2459645.65199,2.6635883,1.7747288,2.0683096,0.9551527,1.6011103,Hungaria
0.0,0.0,0.0,18.5,0.15,73.0,0.35,1,2459000.5,322.28659,301.58439,326.82554,6.36317,0.2989528,0.28520628,2.2857567,4,2459132.73208,3.4557714,1.6024233,2.9690901,1.0407361,1.407204,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,19.1,0.15,32.0,0.46,3,2459200.5,203.23757,148.51983,223.82478,19.16312,0.1166101,0.35953976,1.9587158,2,2459636.50868,2.7413036,1.7303098,2.1871218,0.9660407,1.5742824,Hungaria
0.0,0.0,0.0,16.2,0.15,211.0,0.33,0,2459200.5,70.29347,333.60429,58.70864,13.43577,0.1644343,0.24483597,2.5305751,14,2458913.39558,4.0255836,2.1144618,2.9466884,1.2310759,1.3305148,MBA
0.0,0.0,0.0,13.7,0.15,135.0,0.28,0,2459200.5,350.60758,123.29016,264.2452,29.50358,0.0646168,0.0838765,5.1686348,6,2459312.47916,11.7507009,4.8346542,5.5026154,2.573527,1.0930172,Jupiter Trojan
1.0,0.0,0.0,26.3,0.15,40.0,0.34,7,2459000.5,20.83752,271.62223,196.65468,3.32484,0.7741756,0.24400494,2.5363176,1,2458915.10204,4.0392939,0.5727624,4.4998728,0.5080905,1.3290238,Apollo
0.0,0.0,0.0,13.38,0.15,1463.0,0.41,0,2459200.5,240.00395,152.62769,295.67718,11.58437,0.13292,0.22864534,2.6486698,18,2459725.31311,4.3106398,2.2966086,3.000731,1.3009369,1.3020564,MBA
0.0,0.0,0.0,17.8,0.15,48.0,0.2,0,2459000.5,21.71782,352.98543,191.34884,5.20129,0.0558443,0.22250613,2.6971684,5,2458902.8945,4.4295754,2.5465469,2.8477899,1.3443785,1.2915813,MBA
0.0,0.0,0.0,14.93,0.15,708.0,0.53,0,2459200.5,179.49541,167.41177,192.32539,10.09651,0.0975083,0.19592042,2.9359562,15,2458284.33502,5.030653,2.6496761,3.2222363,1.4540208,1.2480988,MBA
0.0,0.0,0.0,15.4,0.15,408.0,0.39,0,2459200.5,290.05269,211.14889,258.84463,8.42534,0.0524962,0.19083594,2.9878763,14,2459567.03119,5.164686,2.8310241,3.1447285,1.4898211,1.2401141,MBA
0.0,0.0,0.0,18.4,0.15,154.0,0.38,0,2459200.5,228.82668,107.18718,331.54854,19.13742,0.1168274,0.37985455,1.8882428,5,2459545.82517,2.5946976,1.6676443,2.1088413,0.9312354,1.6270781,Hungaria
